Date,Open,High,Low,Close,Volume
2021-09-29,747.2342072368468,751.7260232333723,741.689619188798,745.7603149414062,16263036
2021-09-30,742.0873538076034,751.6090811295566,740.7304361257566,746.2750244140625,15975348
2021-10-01,740.6836663870009,743.4910586790553,732.3784641896735,740.5432739257812,11128596
2021-10-04,743.4910687947713,749.2696065845623,740.9644042742369,741.9703979492188,7051028
2021-10-05,744.8947444690965,747.4681873677021,737.5253398049078,746.5089721679688,10257178
2021-10-06,746.7663223214056,761.2009857374555,742.5552340376382,755.609619140625,18600830
2021-10-07,761.084061436561,761.5987386153337,751.9132577682348,753.5509033203125,11265724
2021-10-08,754.2526487158987,758.9316353704638,748.7080609535462,749.8778076171875,7245562
2021-10-11,748.5911640642425,769.6933846455007,748.170043798271,764.4529418945312,13080848
2021-10-12,760.3354092752614,768.079155828651,760.3354092752614,762.4877319335938,8176946
2021-10-13,765.9502127890877,771.0970987638464,762.6749217142412,767.0731811523438,6225644
2021-10-14,766.4181393559124,790.7488739386398,766.4181393559124,789.5323486328125,14757288
2021-10-18,797.7673126363635,807.125286978139,780.0105791694615,781.53125,28856456
2021-10-19,783.9409057808846,791.8951842055869,781.8587792751537,790.1405639648438,8987540
2021-10-20,790.3277778106263,794.8430122320457,778.7940620449946,783.1923217773438,10908568
2021-10-21,782.2331397429754,786.9822662811649,777.109614248012,784.3386840820312,9738190
2021-10-22,786.1166917863752,799.1710785561227,781.7418498229754,786.4208374023438,12175554
2021-10-25,790.748761763541,790.748761763541,755.0949055294567,775.30810546875,16426766
2021-10-26,772.0329195806469,783.1922930858217,770.3250777594776,773.3196411132812,12090656
2021-10-27,773.3196320532794,779.0748093238908,766.090619464881,768.6640625,13249642
2021-10-28,772.0329334003637,772.0329334003637,742.6255085423319,745.6434326171875,17797750
2021-10-29,743.9589515672715,749.5737361074018,729.9219902169456,740.6134643554688,12406874
2021-11-01,741.619552024095,753.7849200699161,740.9411216527747,751.117919921875,8122320
2021-11-02,751.44534061017,758.9317200932103,748.6613660865314,751.7962646484375,13237722
2021-11-03,751.0241896681732,753.2701262679756,737.1978173950451,739.9583740234375,10207338
2021-11-04,746.2983843249445,747.6318841212773,744.005669401203,745.8070678710938,1096808
2021-11-08,744.9414970446072,750.8370091478968,734.8114789267887,748.7548828125,18943580
2021-11-09,746.1112723146045,746.1112723146045,734.1564945316613,735.6537475585938,12695476
2021-11-10,733.6651713952741,734.1330701015211,725.2429946828283,727.699462890625,13714126
2021-11-11,725.2664546194623,727.5357520533504,718.5052836512886,724.4476318359375,7999404
2021-11-12,725.2429714067782,729.4774774090271,722.9268957318046,726.6466674804688,14914092
2021-11-15,730.9045511883169,735.4665635341739,727.3017540284615,728.63525390625,9533594
2021-11-16,727.582603474304,728.6119579444965,721.312748394045,724.3073120117188,8245406
2021-11-17,719.1135702464771,722.4356398093381,715.1832094874179,716.2593994140625,7598878
2021-11-18,714.0368884967193,722.2016985884679,713.6625466615229,720.2833251953125,9152874
2021-11-22,723.3714420794946,726.5063407477103,701.4036193856,709.0303344726562,15261272
2021-11-23,702.7839115916332,714.8557220008774,700.1402722718575,709.1239624023438,11235214
2021-11-24,713.0776758128465,718.8562137965511,708.422106222235,710.293701171875,30802286
2021-11-25,708.7729654824068,717.4290913331872,705.123332817624,713.989990234375,10251652
2021-11-26,701.8481415514178,704.9830404037283,694.8296601359037,697.1223754882812,18624936
2021-11-29,699.4150593721698,705.4275467576333,684.0679578541319,702.4329833984375,12990996
2021-11-30,699.5085694410911,715.4171255354036,695.5548481995625,698.8301391601562,25221542
2021-12-01,699.508569747121,705.1467720355122,696.7479559415331,704.0238037109375,8677634
2021-12-02,703.9536364032033,715.3235983422754,701.8480921268228,713.896484375,11203110
2021-12-03,713.9199310376165,718.6690576265519,705.1468295311404,708.1881713867188,8124694
2021-12-06,707.9308667089316,710.6447025277344,700.6082392486122,703.626220703125,7029532
2021-12-07,708.3752369718545,716.8208316271332,706.4802814453766,713.873046875,12427534
2021-12-08,718.6924973661944,727.6059916156952,717.7566998435823,727.0211181640625,15295534
2021-12-09,722.9970627041388,727.4421004421224,712.1418354958904,714.4111328125,11747744
2021-12-10,713.4987815442046,714.9492561772763,705.8018132009037,712.3992309570312,7779384
2021-12-13,714.0134087105283,719.4644399316592,705.216890396181,707.0651245117188,10322142
2021-12-14,703.0178025474343,709.3344350495244,700.4677774580217,702.994384765625,9191100
2021-12-15,703.2518408203125,712.7735692244768,699.812796335419,701.84814453125,10115148
2021-12-16,707.837307357036,709.8024594145296,699.0407873205717,701.8949584960938,13210432
2021-12-17,700.4443715150442,704.6554599209462,686.7349164136573,689.2382202148438,14994768
2021-12-20,679.3889963331386,682.1963888799697,661.6556219890123,667.0598754882812,21156668
2021-12-21,673.5402650834045,678.8041261339001,669.0952268629861,674.616455078125,9118750
2021-12-22,679.5293409953787,681.2605434308314,671.7621764690725,676.2072143554688,8577484
2021-12-23,679.9738508560433,682.1028129914248,672.3003000182912,675.6925659179688,9779166
2021-12-24,676.347641805039,679.3889836741034,668.1594136960191,673.259521484375,5561024
2021-12-27,668.5805208219992,680.3247677693998,665.4222043278841,678.8275146484375,4705098
2021-12-28,683.4596341615539,686.3606404814903,680.0440077919508,683.5064697265625,5450678
2021-12-29,681.2839280160719,683.6000037447715,677.2365928197368,680.2545166015625,7668702
2021-12-30,682.4302882045415,686.3372311223421,676.1136554374787,683.833984375,7215918
2021-12-31,683.8340127004611,694.7360762558859,683.8340127004611,692.2094116210938,6325736
2022-01-03,694.8295357376066,712.6096854736531,692.7239916899169,711.042236328125,9069184
2022-01-04,711.2060471421149,717.2419519918268,705.4977056629859,715.2066040039062,8857352
2022-01-05,719.066759647386,735.5367713761124,714.9960066045779,732.1912841796875,14332638
2022-01-06,721.9676310915048,727.4654403366928,715.908366301933,720.4469604492188,9628930
2022-01-07,722.4356675971685,733.0803641242641,718.6456991580834,725.5004272460938,11179384
2022-01-10,728.9861970473102,735.536779049019,723.137463117213,729.5242919921875,8856496
2022-01-11,730.6472691784858,733.992699333782,724.2136617774655,732.6826171875,8389198
2022-01-12,733.6651307861456,737.7124657944661,726.1787519005727,728.3544921875,21085530
2022-01-13,727.5824837410013,727.5824837410013,711.393200027693,714.94921875,41963896
2022-01-14,715.8850170593487,724.634699976791,710.7381313157847,722.9736938476562,11208968
2022-01-17,715.8851597961767,728.0505285247392,710.8084692692986,711.9080200195312,22989372
2022-01-18,717.2887388550224,725.664137379117,712.6097516478794,715.5341186523438,12341152
2022-01-19,717.7566833789662,720.4471011947609,708.0945627563246,710.4808349609375,14317626
2022-01-20,715.1598118180823,715.183229601881,701.8948938601593,706.0592041015625,15197846
2022-01-21,701.8481105455162,715.791515854972,695.1103572609701,711.9547119140625,11537694
2022-01-24,706.5036291281489,711.790907358927,686.6647696631117,695.6016235351562,11868508
2022-01-25,682.5004800615633,699.5085871279545,675.6457523831212,696.2567138671875,13594248
2022-01-27,678.4531469966787,694.8296022690124,671.4346661656787,690.127197265625,28617838
2022-01-28,691.3203274537698,695.6249726359689,683.1321002250448,684.6527709960938,24925208
2022-01-31,689.0978389232178,697.8943576936214,686.3138643897004,695.1571044921875,12842546
2022-02-01,705.8252323535418,709.8023715481092,689.4253590634428,700.4443969726562,14739484
2022-02-02,707.439422122886,718.2245100884196,704.468276778076,716.4464721679688,13969290
2022-02-03,715.3001889256323,720.5406318948554,706.0591889378767,709.0303344726562,10564762
2022-02-04,715.1364636851665,717.218590284089,708.4454886877073,713.0776977539062,11579958
2022-02-07,707.5097465812271,710.7382596447934,683.1322311266613,686.9456176757812,12268042
2022-02-08,690.8057526569561,691.7649108616467,675.9031883160477,683.997802734375,13981130
2022-02-09,689.6827595813908,701.7077346460622,686.4074683215063,700.7251586914062,11308342
2022-02-10,708.3986816790235,718.4585044373451,702.6201437504593,713.5923461914062,14314530
2022-02-11,701.9651241551181,713.5456186212665,701.6142000803864,710.6680297851562,10711104
2022-02-14,697.1691307967247,701.5907510950923,687.4836496114692,689.5423583984375,14656620
2022-02-15,690.6185075252026,713.4987662506672,689.238229154205,710.1766967773438,13135066
2022-02-16,717.9204346111028,718.1076055341441,705.1234152402379,709.217529296875,10032264
2022-02-17,707.9775856519622,712.1418959411561,702.7839209616402,704.8894653320312,7351208
2022-02-18,701.0527653908953,709.8024497361446,697.3797142721911,707.626708984375,7796128
2022-02-21,703.7197039099151,716.2125774026551,699.765982409433,712.1886596679688,7468066
2022-02-22,697.0755159478297,712.1886099012698,696.209857647376,706.8545532226562,9536196
2022-02-23,713.5924146869023,713.8731425303067,699.812818525624,702.269287109375,9029562
2022-02-24,678.4063475939694,690.1271759497945,658.4036778434378,664.1354370117188,23630766
2022-02-25,673.7507966491863,685.8928037417243,670.4287268763292,681.307373046875,18318654
2022-02-28,667.2235404627246,673.0956919438478,661.6321738924195,667.3405151367188,24880832
2022-03-02,648.7415860755369,654.3095923595013,633.7220483369093,643.0098266601562,38505560
2022-03-03,646.1681228737863,651.3150087185448,637.699167588901,641.4891357421875,17527922
2022-03-04,636.3422642528815,648.5076310694807,625.5338151583654,639.3836059570312,21219364
2022-03-07,616.9244686053191,623.4048545200336,606.8880638056838,619.8722534179688,27054458
2022-03-08,609.2976870802052,624.1768891432812,604.5251430083352,621.2759399414062,39212492
2022-03-09,622.3052828761213,643.2203323186494,617.0882008482499,641.559326171875,23134694
2022-03-10,667.6915283883826,667.6915283883826,645.8172614282165,651.642578125,22273206
2022-03-11,649.443321116398,659.2457749105542,642.2844489808213,653.5608520507812,15150780
2022-03-14,662.0766532654897,678.4531075865442,662.0766532654897,674.96728515625,25018126
2022-03-15,675.4118058493968,678.219198184067,660.5560214117672,666.2877807617188,18867928
2022-03-16,677.0494294773479,680.7926191358266,671.996100591785,677.5875244140625,13364108
2022-03-17,688.7470028215434,697.0756239359783,688.068572438482,692.5136108398438,14823954
2022-03-21,695.765443516387,698.8769816373319,689.1213040913631,695.531494140625,12257876
2022-03-22,693.0984136042903,700.912299571318,681.8220084853747,699.1109008789062,10461814
2022-03-23,705.1233492347262,710.6445768066046,689.4955210466934,692.13916015625,31188256
2022-03-24,685.9395848213293,687.647426725265,671.2241916088551,675.01416015625,20160044
2022-03-25,678.921111219455,679.3890099866635,663.9483506687848,669.516357421875,16366462
2022-03-28,669.5163764016045,672.8384463196501,655.8069192871361,670.4053955078125,15754886
2022-03-29,674.2421415242022,683.2491930331133,669.0952549476816,679.2954711914062,12377448
2022-03-30,688.7469124751822,693.7768236906089,680.3481533388308,691.06298828125,20109742
2022-03-31,688.2789990989702,694.6891885485168,685.8927271127579,687.974853515625,14295714
2022-04-01,690.8056661643701,706.5270513810643,687.9514954595828,704.6554565429688,14568556
2022-04-04,739.2799561112737,805.7683508673401,731.1151465312183,775.214599609375,97450970
2022-04-05,779.8467649375319,779.8467649375319,749.573740943305,752.4981079101562,30922582
2022-04-06,742.8827416727144,743.8653746340015,724.0030405883982,725.6406860351562,27027860
2022-04-07,721.1722998718208,721.1956605372436,708.2582498667109,709.6853637695312,40781732
2022-04-08,707.5096552211411,713.8964842819717,700.5847883163185,708.7028198242188,41256322
2022-04-11,704.6554214956503,706.5270162406587,698.6897132459362,700.046630859375,20799066
2022-04-12,694.3617247002636,705.0531994018879,692.5603259887371,698.8067626953125,27435402
2022-04-13,697.1690664926792,702.9242433781278,684.3720484068768,685.4481811523438,28892520
2022-04-18,663.8780399059723,669.8671659396864,650.4025920049239,652.92919921875,45620376
2022-04-19,646.1213247578577,650.1686599267982,620.9015734629207,628.0136108398438,74096022
2022-04-20,633.7454320872375,636.2955145164841,624.8085774843098,633.67529296875,49325736
2022-04-21,638.6817380819679,645.6066618250044,633.2073460307391,643.0565795898438,52446270
2022-04-22,636.3422129071619,643.5244463133578,631.2655235877911,634.283447265625,20659148
2022-04-25,631.6632492341948,641.3253688772705,618.6790602221586,639.0326538085938,20935488
2022-04-26,641.9570509671229,646.6126204361926,635.0087663212903,641.98046875,17016842
2022-04-27,636.3422646708045,645.2323404272349,634.5174482238076,642.2144165039062,18054334
2022-04-28,641.9570386552584,645.2323296688057,637.3248299413617,641.6528930664062,20773722
2022-04-29,645.8639695553754,657.2807094431166,641.7464951987836,647.8525390625,28401476
2022-05-02,637.3014921733744,658.0761502267766,637.3014921733744,656.7894287109375,19494316
2022-05-04,655.0581850485112,656.7426089581849,631.6632498682072,634.4706420898438,29055916
2022-05-05,643.360707162427,643.360707162427,630.0255943230603,633.0435180664062,17862912
2022-05-06,622.3052510154229,624.6447444402929,614.3509733708648,616.5032958984375,26731268
2022-05-09,608.2682533664946,620.6675677620424,606.1627094125337,617.5560302734375,32762434
2022-05-10,615.3102195153957,633.0669526579659,615.3102195153957,627.4755859375,20113812
2022-05-11,633.0670056593522,634.0028031547836,621.6736825757839,631.0082397460938,17102924
2022-05-12,625.3280964613642,628.0261632360961,612.0272830721492,616.7843627929688,22382290
2022-05-13,620.0978123194584,623.8608344529532,609.187324689644,611.246337890625,16768238
2022-05-16,614.867343445593,621.0207502699137,608.382622442987,617.7546997070312,9804356
2022-05-17,621.3047820818717,623.3874853125446,614.4886886817793,621.9674682617188,16641444
2022-05-18,626.7245072423251,631.1028928608465,620.0740713797754,621.9201049804688,15732384
2022-05-19,608.8085531555822,613.636645262878,605.0692215597546,609.2109375,20537506
2022-05-20,616.760668804318,626.7954317079133,611.7195972921158,625.257080078125,13919350
2022-05-23,621.9674599302327,629.5171940370686,614.9146971161438,617.2340698242188,19486320
2022-05-24,615.3406742424088,627.1741487470705,613.8733349599582,624.3104248046875,12870796
2022-05-25,629.5408840910824,632.3572280918651,626.3221557067814,628.972900390625,12887112
2022-05-26,635.2920362343942,648.9478566731743,634.2743456907758,646.9124755859375,26992428
2022-05-27,649.326445570491,660.1658621498103,648.8294165218157,658.9115600585938,24031718
2022-05-30,667.5263515483781,672.3780764931545,661.940928011891,663.4083251953125,12624674
2022-05-31,660.7339547503448,664.9466836174759,653.2078527172565,657.4442138671875,13485388
2022-06-01,653.2078653942101,662.8876255046422,652.8055387723787,660.2369384765625,12091896
2022-06-02,656.639455430763,656.9944596416644,652.5450619755726,655.6217651367188,11475020
2022-06-03,661.8698937980286,663.0295511428869,651.4564366321221,653.3497924804688,6957244
2022-06-06,651.4564884687982,656.5211926538722,644.0487215665758,652.47412109375,6173266
2022-06-07,644.6876878569063,650.5097803969437,640.9482983756177,644.9716796875,10253966
2022-06-08,650.036424833201,653.6811117575384,642.3209765785515,647.2437133789062,5986588
2022-06-09,644.806015573734,654.1781503456399,642.3919983690421,652.1190795898438,7311816
2022-06-10,643.7883713722422,647.5040710182226,635.9782777627149,639.5283203125,9155430
2022-06-13,626.5114406288128,629.5408215518057,619.2693891545304,627.9314575195312,10892572
2022-06-14,620.6656867120324,627.647436095447,617.7073183292296,621.0206909179688,11870356
2022-06-15,616.1217338404382,622.819492387173,614.5833820581435,618.8670654296875,11810470
2022-06-16,620.0740634178733,625.0678127660508,604.9272160672077,606.4892578125,12169192
2022-06-17,603.5071423081932,614.8672767516416,601.8977783725784,610.4888916015625,14723922
2022-06-20,617.5653345357969,627.174138793338,612.5716430424657,625.8251342773438,15936840
2022-06-21,632.8068924380476,640.9009774209887,626.7244981154012,632.6412353515625,13220684
2022-06-22,630.6058576498191,632.8305277490141,626.3221167580701,629.6591796875,8159698
2022-06-23,629.7775387566263,638.0609712468488,624.097470763331,631.9785766601562,15372244
2022-06-24,633.5879763381755,644.5220962821917,633.5879763381755,640.806396484375,8013432
2022-06-27,648.4744145125288,651.3144484447005,639.9543127160139,641.9660034179688,9804164
2022-06-28,636.1675999329924,639.48097284931,633.5169131560658,637.0669555664062,9770574
2022-06-29,630.1325387583134,639.3626491851958,630.1325387583134,636.1439208984375,9994046
2022-06-30,632.3809061022116,640.9010081305348,632.3809061022116,638.0609741210938,12475822
2022-07-01,636.1439086225995,643.7410224780701,629.5645429261943,640.7826538085938,11472452
2022-07-04,640.7589611464242,643.8356645501927,635.3392528781949,641.6820068359375,8487480
2022-07-05,645.6343570808499,652.9000987367396,638.202958341074,640.23828125,14325718
2022-07-06,638.0609693695875,650.0837914761512,637.6349527152158,649.0661010742188,15049078
2022-07-07,653.2078656726364,661.7279682683665,650.5808109266956,660.6866455078125,17743142
2022-07-08,667.4079643038475,667.4079643038475,660.1895448317669,661.3018798828125,12474030
2022-07-11,659.8345520397675,667.3606535366644,659.4795477972783,665.5856323242188,7462880
2022-07-12,665.1595990343833,665.1595990343833,657.6571877869562,658.793212890625,9876974
2022-07-13,657.9412500032589,659.9292508118748,641.019379724398,642.723388671875,15945610
2022-07-14,644.6876772822643,649.728748870004,638.6526054134325,639.504638671875,10372410
2022-07-15,640.4276239716492,646.0603692493304,637.4929454810771,644.7113647460938,13595646
2022-07-18,638.0609408531288,646.6283647787831,635.2445970528642,637.8479614257812,20332220
2022-07-19,632.8542367511087,643.0547152126437,632.8542367511087,638.0846557617188,15792538
2022-07-20,643.6937013470418,648.9950749004665,641.492663496681,646.1314086914062,20347862
2022-07-21,644.0014246445072,648.237785747247,642.8417093809554,644.0960693359375,12640278
2022-07-22,646.581029089991,661.2545370708034,644.8770203644754,659.12451171875,12729592
2022-07-25,660.3079157258574,664.8519586435416,654.7698724481547,661.0652465820312,10143126
2022-07-26,660.7811992012332,663.6212330086884,656.1898343247683,659.7161865234375,8527964
2022-07-27,657.4205694862873,665.5146550866178,655.2195315104202,664.75732421875,9212778
2022-07-28,669.7982931272916,674.034653546811,667.8812472995437,670.6502685546875,17420406
2022-07-29,680.6615043400415,680.9454961932345,669.9167317996424,678.86279296875,20019736
2022-08-01,681.1348405708483,685.6078711371147,676.898479511382,684.5192260742188,13193036
2022-08-02,682.5548362631915,683.7855061039321,673.5850853482716,676.9931030273438,15036510
2022-08-03,674.4844023747412,679.5964868191563,670.7213803397141,678.5787963867188,10975498
2022-08-04,681.6081431357295,684.7794912450086,668.8043003902649,677.7741088867188,12012206
2022-08-05,678.2947372860145,680.164403086726,672.6856821032446,675.4783935546875,9268982
2022-08-08,675.9281321026083,693.2050066276399,675.502115421205,692.0453491210938,15357736
2022-08-10,691.7138832613585,696.5182853005304,685.8918486744243,694.0569458007812,17353102
2022-08-11,703.6183793470861,705.7484047134244,697.9620017642866,703.2396850585938,18301766
2022-08-12,702.9083577168467,704.9437383632303,698.624617003692,702.9793701171875,8850370
2022-08-16,707.5471540191029,714.0318751491698,704.3521157975206,711.0261840820312,12563756
2022-08-17,710.0085123405493,716.0435846954439,703.2634314733141,714.694580078125,12384350
2022-08-18,710.0084658675503,716.5878892073837,709.8428087816419,715.5465087890625,8342138
2022-08-19,714.7418839044774,715.6885618964038,705.2751039852128,706.7188110351562,8063702
2022-08-22,702.8137823590608,704.494101169479,694.7196390958088,695.9739990234375,8234066
2022-08-23,687.903575143371,698.6246570090722,686.5308805205054,693.8203125,14966884
2022-08-24,691.9743095906954,698.4117085642,690.696259596575,697.1573486328125,13455520
2022-08-25,700.4944420172992,703.7604928802608,689.654966674725,693.3706665039062,11823040
2022-08-26,696.778693332773,701.3937485514476,691.642918993121,693.4889526367188,7706176
2022-08-29,680.1881325761254,684.4481835108402,676.2120734809305,681.3241577148438,8653178
2022-08-30,684.661114814141,705.2513595511165,683.075440856041,703.4290161132812,10135400
2022-09-01,693.3232687724303,705.014718429371,690.6015696459982,696.8259887695312,22403136
2022-09-02,696.8260165078848,705.5117755531663,693.5362758079048,703.1450805664062,12038086
2022-09-05,703.4290477623429,709.5351321703702,702.482369800808,707.6654663085938,12131932
2022-09-06,709.4878176550125,713.156194796427,703.5947126110668,704.9674072265625,12238696
2022-09-07,696.4237030597683,705.2751193650466,696.4237030597683,701.6304321289062,9776206
2022-09-08,705.3224549448381,710.0085227511238,701.5594328865137,708.8724975585938,11164690
2022-09-09,708.2098000210051,714.2685624302175,707.1921673792319,709.3458251953125,15128888
2022-09-12,710.0084575913257,711.9018134782359,705.2750678740501,706.9554443359375,11080492
2022-09-13,709.4877773732925,717.534539678244,709.3221202937293,716.2091674804688,13001966
2022-09-14,707.1921240116534,728.4213656433966,706.3874130797399,723.5696411132812,20219760
2022-09-15,724.2086553128241,729.3916941454547,715.6885534856144,719.8065795898438,13539372
2022-09-16,711.4757677925938,716.9664880842785,701.9616664055304,706.5767211914062,20560046
2022-09-19,704.8017976896979,716.6352731378123,700.5417465283766,711.2391967773438,12076038
2022-09-20,716.6352314664156,721.3686213704209,714.694553161901,719.8065795898438,10781668
2022-09-21,713.7952277007117,720.1853043412685,712.3752106694769,718.6942749023438,9072304
2022-09-22,710.9552608197341,714.8129856752515,701.8434840082962,703.3818359375,12048144
2022-09-23,696.9206851182904,698.1750450604594,680.1881625436476,684.5192260742188,15806252
2022-09-26,674.6736987181858,679.9277498021432,671.1946687964193,675.2890625,8923486
2022-09-27,678.0108084136324,681.6081733278456,665.9879860224158,669.2303466796875,12639700
2022-09-28,665.5146136488581,667.6919614261478,656.0005115959231,657.7282104492188,11816132
2022-09-29,660.9233045046649,663.7159585309673,652.6398715573276,654.3201904296875,14410388
2022-09-30,652.6397959370244,677.561046520772,646.1076950288735,672.7803344726562,15781756
2022-10-03,667.3842557736752,671.1236451823496,663.1952174570123,668.922607421875,11541112
2022-10-04,676.6380696516569,690.1282305366321,675.0523956300766,687.7615356445312,11538526
2022-10-06,691.0512787778197,692.3056387362966,678.8627990191503,680.1881713867188,12549198
2022-10-07,676.9931194360024,679.2177896720063,672.3070516782196,677.2534790039062,13297994
2022-10-10,666.4612853356891,674.9813869948101,661.8225402090238,669.774658203125,13109302
2022-10-11,663.195218193418,670.721319359864,662.4141973381068,662.9822387695312,14521620
2022-10-12,664.1892100752841,669.7036205529012,661.3965564168059,667.3132934570312,9225050
2022-10-13,663.6450131620727,665.6330139849169,655.1012205192,659.645263671875,14714234
2022-10-14,670.7214286756482,684.9216000660995,669.8930853445386,681.1348876953125,12849920
2022-10-17,679.2414685381723,689.9389184377674,675.4547565184473,684.7085571289062,18410500
2022-10-18,690.1519908382136,692.4476735610679,681.6081982959277,683.4305419921875,10561108
2022-10-19,692.968326325787,699.3110807594875,687.9509442623435,690.4359741210938,12967040
2022-10-20,683.5015092803935,687.7142378951055,682.7915007873737,685.7735595703125,7898078
2022-10-21,687.2881267569458,689.9625032691165,678.7680260120248,680.9453735351562,10492606
2022-10-24,688.3769829921866,692.4950094920829,688.3769829921866,691.572021484375,2167794
2022-10-25,691.5956128933714,694.7670189147169,683.9748664222344,686.767578125,13773394
2022-10-27,693.204906271337,694.5539107499477,686.9331650572058,688.4241943359375,15937276
2022-10-28,686.3415684282495,694.3883316443048,685.110898551334,690.4595947265625,10474278
2022-10-31,696.7549617216131,709.061774904196,694.5066016209489,708.4464111328125,12830528
2022-11-01,711.6651573414332,723.7353013468916,709.4878095867721,716.2802124023438,19073756
2022-11-02,718.0552917990062,723.3803557625782,715.4992495403633,716.7299194335938,12720406
